seqid	sample	count	domain	phylum	class	order	family	genus	species
92eda480cf7a77d3e7b6890877207fe6	P28309_1054	12	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Edaphobacter	NA
748cdef7158f75ae96462bb30838cec1	P28309_1043	6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium macrobrachii
748cdef7158f75ae96462bb30838cec1	P28309_1052	5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium macrobrachii
b8f0fcec34fcb569496da3b0345f78c2	P28309_1046	11	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	Alkanindiges hydrocarboniclasticus
df092652cba925c48c61558825fc92b8	P28309_1046	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylopumilus	Methylopumilus sp903953055
595b50e1eb1755cf6e1daec5beb5ac63	P28309_1046	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Propionivibrio sp907163075
4ab914cbbb10dc3cf7b847edb8969713	P28309_1046	11	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Pseudobdellovibrio	Pseudobdellovibrio exovorus
f5ec40c070aeb57006057d90a1fe8ce1	P28309_1046	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SG8-39	RBG-16-66-20	RBG-16-66-20 sp016868105
5fdd2038005d211a24b3b6639fe183b6	P28309_1046	11	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA
e87759ad1cad2103fd25adf2a15afc74	P28309_1046	11	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Z2-YC6860	Z2-YC6860 sp001579845
f3427760cf54dab539bb77c55869dc36	P28309_1046	11	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Singulisphaera	Singulisphaera sp900129635
2cd30e9eda91687ba73dcae76f4f1880	P28309_1046	11	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
f941ed9a2ba8ba91d551093e77256f69	P28309_1046	11	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01	JACRCG01 sp903852495
c028280f816fff564867b35dc3442fa2	P28309_1048	11	Bacteria	Patescibacteria	Paceibacteria	UBA6257	02-FULL-45-10c	NA	NA
3101be067c19ec61fb9bc43722b16b01	P28309_1048	11	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA
9391581defeb2f707c8c59c620588c19	P28309_1048	11	Bacteria	Patescibacteria	Andersenbacteria	UBA10190	UBA10190	NA	NA
8642c6b3348bfd6dc34e292bad1eb839	P28309_1048	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Propionivibrio aalborgensis
31ee75ca72963cd0fa6e1856dd52bf46	P28309_1048	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp000813005
5055dfe51977d61861aed620f0874f64	P28309_1048	11	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
de653db21c5bf3488ef095d0fec15ad4	P28309_1048	11	Bacteria	Patescibacteria	ABY1	2-01-FULL-39-33	2-01-FULL-39-33	2-01-FULL-39-33	2-01-FULL-39-33 sp002773855
3524d968bec4cf274d89d0acd3c500b2	P28309_1048	11	Bacteria	Spirochaetota	Leptospirae	Turneriellales	Turneriellaceae	Turneriella	Turneriella parva
4c220ed331d0151d52b504da78fcc2ea	P28309_1048	11	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA5272	UBA11704	UBA11704 sp018062965
fc9adcf96eb05c9c9dc1ae8cbae13374	P28309_1048	11	Bacteria	Patescibacteria	Paceibacteria	UBA9983	PALSA-1337	NA	NA
11c3dfa7717c1ccd74c354d89f634ca3	P28309_1048	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
4359c22348d660112a2efb3b032072ff	P28309_1048	11	Bacteria	Patescibacteria	Paceibacteria	UBA9983	PALSA-1337	C7867-002	C7867-002 sp903902315
a469dac47cd4676f8dadb7d935ab42fa	P28309_1048	11	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Z2-YC6860	Z2-YC6860 sp001579845
af7540b509f6a15784bad0c27970f7b2	P28309_1048	11	Bacteria	Patescibacteria	Gracilibacteria	Peribacterales	Peribacteraceae	VMFU01	VMFU01 sp007376205
169440477eae212d6c8f62d00af8fc3a	P28309_1048	11	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	NA	NA
23a102f18252813aab1bba24738822c8	P28309_1048	11	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA5272	UBA11704	UBA11704 sp018062965
ae719a88e41c8acb073f38ac17fc2312	P28309_1048	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	Aquabacterium pictum
92108d496a00f29a942adcdd5ce0a58a	P28309_1048	11	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
24d1a29ee12d933aecf7fdcf68705e56	P28309_1050	11	Bacteria	Planctomycetota	PUPC01	PUPC01	PUPC01	PUPC01	PUPC01 sp003559755
8a821d23bb673fc9ace4d5da9f780923	P28309_1050	11	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA
07ca70a8bde0f98262444b82d7ae5311	P28309_1050	11	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA
3e663f51048841b292117bc816571e1a	P28309_1050	11	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
7e41a2b340bacadf4c31c370b7b5ca95	P28309_1050	11	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	CADCWL01	CADCWL01 sp902806405
8f4f0a86fb7729d0d7ce2f6c85edbf72	P28309_1050	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinimonas	Chitinimonas taiwanensis
cbd55aed6e4972e458b7a5f124e69ddd	P28309_1051	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	QFNR01	QFNR01 sp016864895
0bc5dbe33a2c8b9bbf9f250e2756d08a	P28309_1052	11	Bacteria	Bacteroidota	Bacteroidia	AKYH767	2-12-FULL-35-15	2-12-FULL-35-15	2-12-FULL-35-15 sp001769385
b4f2ebbd827b53ab51e696c3266c60c6	P28309_1052	11	Bacteria	Patescibacteria	Paceibacteria	UBA9983	SBAW01	GWA1-54-10	GWA1-54-10 sp009691465
52621d6fadbfc53c21c80ab637f73bce	P28309_1052	11	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
e1211ebf8f21367b20469a31984a802b	P28309_1052	11	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	NA
c58306954b1e4aa82f9e30c8ac409d53	P28309_1052	11	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	UBA5518	UBA5518	UBA5518 sp002396625
3b7eb6e7855a131af4f9da849315e7aa	P28309_1052	11	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp012641335
e7bab2f2d5a1fbad5b4f815131f6911f	P28309_1052	11	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium lipophiloflavum
72920b73c35e7634a5fd61c4856356bd	P28309_1052	11	Bacteria	Patescibacteria	Paceibacteria	UBA9983	XYD1-FULL-46-19	JACPIA01	JACPIA01 sp016188295
7539008bab53a3ea98f10bea198ff028	P28309_1054	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
6d82bea4a2080d29303fd96c59b9386a	P28309_1054	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
f58841cdee10788e29e85de8fd227f54	P28309_1054	11	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	NA	NA
0b7387a1bb44161749784c9ecc1753b3	P28309_1054	11	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas fluminis
18a6408cc34abd8b746692c74b05fbfd	P28309_1042	10	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	SZAS-83	SZAS-83 sp018241525
551cfde26cb8d547175ddd7d6087f49a	P28309_1042	10	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus	Desulforhopalus sp000961725
f7ea9a50c6ed35d96c038e413f14c85c	P28309_1042	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ac85ea2f9576ae40c1d8e2ba67dd5d43	P28309_1043	2	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
ac85ea2f9576ae40c1d8e2ba67dd5d43	P28309_1048	8	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
f891db1bb68d61eb02550458f70e79fe	P28309_1043	1	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	NA	NA
f891db1bb68d61eb02550458f70e79fe	P28309_1048	9	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	NA	NA
5d0b4bb13fa41174bf3d6c4be85e65d8	P28309_1046	10	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	NA
500fdbe4adb1fe85d5e58388cadb0cda	P28309_1046	10	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter sp000426005
b33a7e7aa04228311b146487cdd70fd1	P28309_1046	10	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	2-12-FULL-66-21	JACDCA01	JACDCA01 sp013817065
4e57e12fd11556a028a02ea669acaf74	P28309_1046	10	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera	Lacunisphaera sp900104925
d9e9f01e413d7d3f8ffdede382c1b98e	P28309_1046	10	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pelomonas	Pelomonas puraquae
c4a43f41e24acdb11b217a91841bac04	P28309_1046	10	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
ce0b80704adaefe937994a79fae6b99c	P28309_1046	10	Bacteria	NA	NA	NA	NA	NA	NA
98fb8bf25b5baca1e947628c9a1e2d13	P28309_1046	10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aestuariivirgaceae	Aestuariivirga	Aestuariivirga litoralis
40ef994c90e83e25f7e553a7b4c5b533	P28309_1046	4	Bacteria	Patescibacteria	Paceibacteria	UBA9983	Zambryskibacteraceae	C7867-005	C7867-005 sp001189165
40ef994c90e83e25f7e553a7b4c5b533	P28309_1048	6	Bacteria	Patescibacteria	Paceibacteria	UBA9983	Zambryskibacteraceae	C7867-005	C7867-005 sp001189165
035b0ea28dab8fa839fdc7f312d38d66	P28309_1046	2	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
035b0ea28dab8fa839fdc7f312d38d66	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
53679a4fed1dd08cc47378f404aac0ee	P28309_1048	10	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
2eeb07cce5355eab8769d23afd6424f0	P28309_1048	10	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	NA
bb4c342bcaa1d73342311f3459d50725	P28309_1048	10	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
e436582c1dc76ec362f7c7ffdb071c06	P28309_1048	10	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	JAEUWD01	JAEUWD01 sp016786485
d6379ffdd68bee4fbdea756360bc8eeb	P28309_1048	10	Bacteria	Bdellovibrionota	Bdellovibrionia	UBA1018	UBA1018	JABDFB01	JABDFB01 sp013286765
92abe07e803bc7cd9eb755c27285e2d5	P28309_1048	10	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Agitococcus	Agitococcus sp002333125
35db3e383725f9cbf7db525560aa06b4	P28309_1048	10	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	SCN-69-37	SYFT01	SYFT01 sp016871335
3abff8bd4a9242869a9a2c91b4c1bbdb	P28309_1048	10	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	UBA5158	NA
0529efbe12ce3ef3dfea3d182bdf882a	P28309_1048	10	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella	Daejeonella lutea
a5f8fdcb997da3f9249c491aa237231f	P28309_1048	10	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA
7ac4fa82f6c96f1014d40a3867c90ee6	P28309_1048	10	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645	UBA2645 sp002359655
bfdbf521bb34ca63f98ac11567abafb3	P28309_1048	10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	NA
5111bd02cadfb849309558b264e46bba	P28309_1048	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
321d09855b8228bc4235e9aaaeec1b62	P28309_1048	10	Bacteria	Patescibacteria	Paceibacteria	UBA9983	PALSA-1337	C7867-002	NA
6f72178645bbd907098a21cfda958046	P28309_1048	10	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Nevskia	Nevskia ramosa
6a84f7123d90e4cba800dce6eb740556	P28309_1048	10	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
c654d2cefc0a3fef2013186178154d47	P28309_1048	10	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA918	OLB19	OLB19 sp002378195
14737ff5e4cc511a7c54d6fb7e650a34	P28309_1048	10	Bacteria	Bdellovibrionota	Bdellovibrionia	UBA1018	UBA1018	GWA1-52-35	GWA1-52-35 sp001769805
409551eb9342090c2021f4f7b88e6917	P28309_1048	10	Bacteria	Bacteroidota	Bacteroidia	AKYH767	JABDFU01	JABDFU01	JABDFU01 sp016787005
60f05e5b500050ce065a6e92636e856d	P28309_1048	10	Bacteria	Firmicutes	Clostridia	Acetivibrionales	DSM-27016	NA	NA
0c14248d81c96ef40eb4722f99a83150	P28309_1048	10	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	Dehalobacter	Dehalobacter sp004343605
2087d8bec520f7fd32c4b41c1b45f803	P28309_1048	10	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	NA	NA
ac5d79ab9fc37ca9d14975a7886c2d3e	P28309_1048	10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	NA	NA
ca546e2ea952a0d3955179853a982761	P28309_1048	10	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
18834785da8743b27f919850744fcf4a	P28309_1050	10	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	UBA7672	UBA7672 sp016714495
b9ed3b297a035eeea97a8bd961539a5e	P28309_1050	10	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	C-114	C-114 sp015478725
9ebcdce59cecdad722731b1132c66ffe	P28309_1050	10	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	NA
bcb48bc881107ee7adeee6bc05f32863	P28309_1051	10	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01	JACRCG01 sp903852495
3c28194aa874cda94e599b5df9fe3771	P28309_1051	10	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Limnohabitans sp002778325
a59c8f46effecfce7f0132323629c385	P28309_1052	10	Bacteria	Patescibacteria	Paceibacteria	UBA9983	PALSA-1337	C7867-002	C7867-002 sp903839725
cabee31534e3df7a8115fb5214d14e2c	P28309_1052	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp002413745
374555d99b07a1c5d86999d5ad705feb	P28309_1052	10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21	LD21 sp016709865
37597dd24f26cde5b937b799cbd18ec8	P28309_1052	10	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	NA
4202d061c6a40c70e70c2b36792e99e2	P28309_1052	10	Bacteria	Actinobacteriota	UBA4738	UBA4738	HRBIN12	AC-51	AC-51 sp005883885
cf50d528d95b129d4c086c0f374451b7	P28309_1052	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903838055
d36c86c1d7ad99aafa784a6329f784e9	P28309_1052	10	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA5272	UBA11704	UBA11704 sp018062965
c76cdcd60d49a5951e72a5dc02a2a5d7	P28309_1052	10	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas sp018127705
e1cd3f1abbecf092c2ae1fe834301e33	P28309_1054	10	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
dae6a7bc6896fb4a5bc265bd99961e71	P28309_1057	10	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	NA
306ab4aa2ab6dd8e6781aca025326ccc	P28309_1042	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium macrobrachii
0d637dcf068afa91e4b02152c8113f3d	P28309_1042	4	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	Limnocylindraceae	Limnocylindrus	Limnocylindrus sp003670475
0d637dcf068afa91e4b02152c8113f3d	P28309_1043	2	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	Limnocylindraceae	Limnocylindrus	Limnocylindrus sp003670475
0d637dcf068afa91e4b02152c8113f3d	P28309_1052	3	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	Limnocylindraceae	Limnocylindrus	Limnocylindrus sp003670475
24cd1c88cb6e3abc25dea839578fa6b5	P28309_1043	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	Thiobacillus	Thiobacillus thioparus
bbf5a8772f9951dad155d392e7d84387	P28309_1043	9	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	UBA2197	UBA2197	UBA2197 sp002841765
5447f2dca4cd19e805d0d04eb5a109d7	P28309_1043	5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA9464	SXXZ01	SXXZ01 sp903939515
5447f2dca4cd19e805d0d04eb5a109d7	P28309_1052	4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA9464	SXXZ01	SXXZ01 sp903939515
a419c51c25ea54bb703c27b5c4dc47b2	P28309_1043	2	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	UBA2279	UBA7930	UBA7930 sp003453535
a419c51c25ea54bb703c27b5c4dc47b2	P28309_1048	7	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	UBA2279	UBA7930	UBA7930 sp003453535
b9e0cf8a4c0392405accf1faeecc2099	P28309_1046	9	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	NA
c62ad4c2609a0f3ad9c3ac4338108e03	P28309_1046	9	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas oryziterrae
05717c5a328500ef2685378b8d60f360	P28309_1046	9	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	NA	NA
227e0d5c4e3c706d6db04f35fb73e18f	P28309_1046	9	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	CADCWL01	CADCWL01 sp902806405
1ebefe95d96ff054d1832ab4e6bb0861	P28309_1046	9	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	NA	NA	NA
0aa2995eda77989b31b74f0983f27474	P28309_1046	9	Bacteria	Chloroflexota	NA	NA	NA	NA	NA
1ff7afec04bfffafce9d350c9d3abf53	P28309_1046	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	JADJEF01	JADJEF01 sp016721505
6675c27c85b23121498d6b15016e9649	P28309_1046	9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium fuchskuhlense
dc57406636b60e8bef94c45f4d58cd3a	P28309_1046	9	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	NA
d2a2c833a266fa18210d0b3ce9cc3cc0	P28309_1046	9	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA
c1de7748bae4e453b9f6db872c875aa3	P28309_1046	9	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
b3d3abe54093ece94ed840c6238ab2a4	P28309_1046	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium phycosphaerae
b24d3334abc77b22252559e0eb23e899	P28309_1046	5	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	NA	NA
b24d3334abc77b22252559e0eb23e899	P28309_1048	4	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	NA	NA
315b76a6fb0d2730579379f093fa5fac	P28309_1046	4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus hydrophilus
315b76a6fb0d2730579379f093fa5fac	P28309_1048	5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus hydrophilus
2440ce4fe7a2765e4f6a102c5e1be9d7	P28309_1046	3	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas lacus
2440ce4fe7a2765e4f6a102c5e1be9d7	P28309_1048	6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas lacus
e7427853cd2396862d5630350654e7bc	P28309_1046	3	Bacteria	Patescibacteria	Gracilibacteria	Peribacterales	Peribacteraceae	JAGORY01	JAGORY01 sp018062585
e7427853cd2396862d5630350654e7bc	P28309_1048	6	Bacteria	Patescibacteria	Gracilibacteria	Peribacterales	Peribacteraceae	JAGORY01	JAGORY01 sp018062585
d3ee14ad55753f5ad8206f0a92f9df11	P28309_1048	9	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus	Desulforhopalus sp000961725
b58fefab3b64374c54d9546b021d8be4	P28309_1048	9	Bacteria	Proteobacteria	Gammaproteobacteria	CAISUE01	CAISUE01	HIGHO2-12-38-15	HIGHO2-12-38-15 sp001801745
edc13cd8f131016797072a6c3947c129	P28309_1048	9	Bacteria	Patescibacteria	ABY1	SG8-24	UBA9934	JAGORL01	JAGORL01 sp018062825
b6374b82897cdad42230b081b01127c1	P28309_1048	9	Bacteria	Bacteroidota	Bacteroidia	AKYH767	B-17BO	JADJDM01	JADJDM01 sp016702705
73c85472fb0894ce69635df78fbc506d	P28309_1048	9	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
441a22498498dce80b749762c965a528	P28309_1048	9	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA2103	C7867-001	C7867-001 sp002429325
5d1632c9de3a35cabb182889e6b3d3a0	P28309_1048	9	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	UBA4722	NA
9e20f31556ba06667632785aba73ba92	P28309_1048	9	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA
915a7a4c89b3af19f0e2de8533c48a84	P28309_1048	9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca aquatica
13c74cafb219a61fc07140ea87079863	P28309_1048	9	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	2011-GWC2-44-17	2011-GWC2-44-17 sp016199685
a4023aab920d24d065ab6fe832538bcf	P28309_1048	9	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA918	Damh-18	Damh-18 sp016699245
df8fc0d88cad343a8faa24ae82210d14	P28309_1048	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	Sulfuritalea sp016708585
09132a6e38515fa3afab0aa50faf3160	P28309_1048	9	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	Pelotalea	Pelotalea chapellei
5e1a13c42cb2e301b6abc2dcede7c935	P28309_1048	9	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA7805	MB-PLM-2	MB-PLM-2 sp003389215
41247c6ea66bbbc95bf9f6ec0af79e0b	P28309_1048	9	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA918	OLB19	OLB19 sp001567365
1784def78cedad6f11dbbb1beb592b67	P28309_1048	9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA
2e4b0069ff47a872c8d2c90a7a5ca254	P28309_1048	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aureivirga	NA
edc8ef8c7cda1c64a5cd887486b7182b	P28309_1048	9	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	UBA8515	UBA8515 sp016649835
dd2e60077cdabec481c3ae35d3ab989a	P28309_1048	9	Bacteria	Firmicutes	Clostridia	Acetivibrionales	DTU013	MnB-11	MnB-11 sp012027035
de9f7c0759dbbd06f239751e9ba35064	P28309_1048	9	Bacteria	Patescibacteria	Paceibacteria	2-02-FULL-40-12	GWA2-44-9	JAGOPO01	JAGOPO01 sp017992005
9e304afa4f68869a60e1845edc2ae8ab	P28309_1048	9	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Arthrobacter	NA
f81bc49da375dd579b1545ea8cc3c7ed	P28309_1048	9	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA
